date,article,views,day_of_week,month,regime,views_lag1,views_lag7,views_ma7,views_std7
2020-11-01,United_States,38158,6,11,normal,36133.0,33220.0,58832.142857142855,16963.0616480689
2020-11-02,United_States,53976,0,11,normal,38158.0,71306.0,56356.42857142857,16080.804528558583
2020-11-03,United_States,74507,1,11,normal,53976.0,65644.0,57622.57142857143,17241.017379659184
2020-11-04,United_States,58141,2,11,normal,74507.0,71715.0,55683.42857142857,16118.655763401726
2020-11-05,United_States,66785,3,11,normal,58141.0,51148.0,57917.28571428572,16465.166936235142
2020-11-06,United_States,70313,4,11,normal,66785.0,77721.0,56859.0,15167.054130581715
2020-11-07,United_States,37634,5,11,declining,70313.0,36133.0,57073.42857142857,14832.109749426865
2020-11-08,United_States,29048,6,11,declining,37634.0,38158.0,55772.0,17008.449233640597
2020-11-09,United_States,71873,0,11,normal,29048.0,53976.0,58328.71428571428,18009.178869993608
2020-11-10,United_States,56173,1,11,normal,71873.0,74507.0,55709.57142857143,16537.200245276617
2020-11-11,United_States,66172,2,11,normal,56173.0,58141.0,56856.857142857145,17005.93360593648
2020-11-12,United_States,61864,3,11,normal,66172.0,66785.0,56153.857142857145,16624.55344190794
2020-11-13,United_States,54574,4,11,normal,61864.0,70313.0,53905.42857142857,15410.392963377366
2020-11-14,United_States,31492,5,11,declining,54574.0,37634.0,53028.0,16618.736885415303
2020-11-15,United_States,42222,6,11,normal,31492.0,29048.0,54910.0,13988.27045539689
2020-11-16,United_States,73759,0,11,normal,42222.0,71873.0,55179.42857142857,14382.069575888945
2020-11-17,United_States,58194,1,11,normal,73759.0,56173.0,55468.142857142855,14425.559012028612
2020-11-18,United_States,51068,2,11,normal,58194.0,66172.0,53310.42857142857,13667.352216835712
2020-11-19,United_States,71141,3,11,normal,51068.0,61864.0,54635.71428571428,15018.045353443686
2020-11-20,United_States,64423,4,11,normal,71141.0,54574.0,56042.71428571428,15465.98271168345
2020-11-21,United_States,41932,5,11,normal,64423.0,31492.0,57534.142857142855,13012.71108606964
2020-11-22,United_States,31667,6,11,declining,41932.0,42222.0,56026.28571428572,15463.482937922643
2020-11-23,United_States,52360,0,11,normal,31667.0,73759.0,52969.28571428572,13343.48517335052
2020-11-24,United_States,63224,1,11,normal,52360.0,58194.0,53687.857142857145,13799.388216252692
2020-11-25,United_States,55567,2,11,normal,63224.0,51068.0,54330.57142857143,13761.75040776829
2020-11-26,United_States,56321,3,11,normal,55567.0,71141.0,52213.42857142857,11735.344659860273
2020-11-27,United_States,57725,4,11,normal,56321.0,64423.0,51256.57142857143,10810.52451482865
2020-11-28,United_States,33727,5,11,declining,57725.0,41932.0,50084.42857142857,12328.324106938113
2020-11-29,United_States,39984,6,11,normal,33727.0,31667.0,51272.57142857143,10526.638033375672
2020-11-30,United_States,62613,0,11,normal,39984.0,52360.0,52737.28571428572,11381.752599582014
2020-12-01,United_States,57727,1,12,normal,62613.0,63224.0,51952.0,10707.280311389231
2020-12-02,United_States,63981,2,12,normal,57727.0,55567.0,53154.0,11614.574881013223
2020-12-03,United_States,68873,3,12,normal,63981.0,56321.0,54947.142857142855,13063.560265468222
2020-12-04,United_States,74252,4,12,normal,68873.0,57725.0,57308.142857142855,14999.335612270293
2020-12-05,United_States,39336,5,12,normal,74252.0,33727.0,58109.42857142857,13615.638200945396
2020-12-06,United_States,39737,6,12,normal,39336.0,39984.0,58074.142857142855,13670.649075404323
2020-12-07,United_States,53709,0,12,normal,39737.0,62613.0,56802.142857142855,13591.953727954391
2020-12-08,United_States,56919,1,12,normal,53709.0,57727.0,56686.71428571428,13586.220135542657
2020-12-09,United_States,60505,2,12,normal,56919.0,63981.0,56190.142857142855,13336.409342205021
2020-12-10,United_States,60336,3,12,normal,60505.0,68873.0,54970.57142857143,12336.130334065218
2020-12-11,United_States,56594,4,12,normal,60336.0,74252.0,52448.0,9123.2225300784
2020-12-12,United_States,42467,5,12,normal,56594.0,39336.0,52895.28571428572,8423.127897130926
2020-12-13,United_States,35659,6,12,declining,42467.0,39737.0,52312.71428571428,9550.461048456875
2020-12-14,United_States,44836,0,12,normal,35659.0,53709.0,51045.142857142855,9916.083894840782
2020-12-15,United_States,65463,1,12,normal,44836.0,56919.0,52265.71428571428,11202.054598960496
2020-12-16,United_States,66883,2,12,normal,65463.0,60505.0,53176.857142857145,12198.935109652828
2020-12-17,United_States,88591,3,12,trending,66883.0,60336.0,57213.28571428572,18173.896139924374
2020-12-18,United_States,65404,4,12,normal,88591.0,56594.0,58471.857142857145,18427.15060654214
2020-12-19,United_States,35842,5,12,declining,65404.0,42467.0,57525.42857142857,19523.678656588014
2020-12-20,United_States,42733,6,12,normal,35842.0,35659.0,58536.0,18351.07005054463
2020-12-21,United_States,65740,0,12,normal,42733.0,44836.0,61522.28571428572,17427.72184111923
2020-12-22,United_States,70954,1,12,normal,65740.0,65463.0,62306.71428571428,17755.157182391376
2020-12-23,United_States,68324,2,12,normal,70954.0,66883.0,62512.57142857143,17825.273890903045
2020-12-24,United_States,62454,3,12,normal,68324.0,88591.0,58778.71428571428,13715.985232740588
2020-12-25,United_States,57510,4,12,normal,62454.0,65404.0,57651.0,13401.383970819188
2020-12-26,United_States,40155,5,12,normal,57510.0,35842.0,58267.142857142855,12284.154189151697
2020-12-27,United_States,46102,6,12,normal,40155.0,42733.0,58748.42857142857,11622.265411085322
2020-12-28,United_States,52114,0,12,normal,46102.0,65740.0,56801.857142857145,11394.9689838478
2020-12-29,United_States,65937,1,12,normal,52114.0,70954.0,56085.142857142855,10477.30754899305
2020-12-30,United_States,66871,2,12,normal,65937.0,68324.0,55877.57142857143,10205.287271101712
2020-12-31,United_States,73842,3,12,normal,66871.0,62454.0,57504.42857142857,12150.665014134427
2021-01-01,United_States,280458,4,1,viral,73842.0,57510.0,89354.14285714286,85140.37119453291
2021-01-02,United_States,43442,5,1,declining,280458.0,40155.0,89823.71428571429,84832.30768741011
2021-01-03,United_States,37446,6,1,declining,43442.0,46102.0,88587.14285714286,85635.13244852361
2021-01-04,United_States,46541,0,1,normal,37446.0,52114.0,87791.0,86055.60850597318
2021-01-05,United_States,51461,1,1,normal,46541.0,65937.0,85723.0,86838.68353447093
2021-01-06,United_States,63312,2,1,normal,51461.0,66871.0,85214.57142857143,86977.7627401723
2021-01-07,United_States,51037,3,1,normal,63312.0,73842.0,81956.71428571429,87896.96889296822
2021-01-08,United_States,564547,4,1,viral,51037.0,280458.0,122540.85714285714,195071.08863132307
2021-01-09,United_States,47440,5,1,declining,564547.0,43442.0,123112.0,194806.5723703044
2021-01-10,United_States,36418,6,1,declining,47440.0,37446.0,122965.14285714286,194882.2888065413
2021-01-11,United_States,73822,0,1,normal,36418.0,46541.0,126862.42857142857,193366.1104268766
2021-01-12,United_States,65242,1,1,normal,73822.0,51461.0,128831.14285714286,192538.8648666623
2021-01-13,United_States,58283,2,1,normal,65242.0,63312.0,128112.71428571429,192833.2424261217
2021-01-14,United_States,68105,3,1,normal,58283.0,51037.0,130551.0,191801.3728174714
2021-01-15,United_States,70481,4,1,normal,68105.0,564547.0,59970.142857142855,13606.829209733567
2021-01-16,United_States,49933,5,1,declining,70481.0,47440.0,60326.28571428572,13252.211761492117
2021-01-17,United_States,47657,6,1,declining,49933.0,36418.0,61931.857142857145,10202.829320480583
2021-01-18,United_States,67957,0,1,normal,47657.0,73822.0,61094.0,9261.022027832634
2021-01-19,United_States,72103,1,1,normal,67957.0,65242.0,62074.142857142855,10098.404088907231
2021-01-20,United_States,53764,2,1,declining,72103.0,58283.0,61428.57142857143,10516.93050684065
2021-01-21,United_States,55600,3,1,declining,53764.0,68105.0,59642.142857142855,10252.586835015118
2021-01-22,United_States,69635,4,1,normal,55600.0,70481.0,59521.28571428572,10107.48357594989
2021-01-23,United_States,48120,5,1,declining,69635.0,49933.0,59262.28571428572,10412.747567513747
2021-01-24,United_States,39146,6,1,declining,48120.0,47657.0,58046.42857142857,12316.560705775348
2021-01-25,United_States,65426,0,1,normal,39146.0,67957.0,57684.857142857145,12010.478181274006
2021-01-26,United_States,65844,1,1,normal,65426.0,72103.0,56790.71428571428,10943.80985937243
2021-01-27,United_States,73878,2,1,normal,65844.0,53764.0,59664.142857142855,12540.73387576894
2021-01-28,United_States,86269,3,1,normal,73878.0,55600.0,64045.42857142857,15814.294966444606
2021-01-29,United_States,60790,4,1,normal,86269.0,69635.0,62781.857142857145,15645.71170671136
2021-01-30,United_States,46481,5,1,declining,60790.0,48120.0,62547.71428571428,15911.703750324676
2021-01-31,United_States,54007,6,1,normal,46481.0,39146.0,64670.71428571428,12992.610485891435
2021-02-01,United_States,48614,0,2,declining,54007.0,65426.0,62269.0,14316.177096790465
2021-02-02,United_States,57540,1,2,normal,48614.0,65844.0,61082.71428571428,14314.616419523669
2021-02-03,United_States,52611,2,2,declining,57540.0,73878.0,58044.57142857143,13372.159397508796
2021-02-04,United_States,67269,3,2,normal,52611.0,86269.0,55330.28571428572,7185.496589526539
2021-02-05,United_States,69153,4,2,normal,67269.0,60790.0,56525.0,8765.992261765661
2021-02-06,United_States,34690,5,2,declining,69153.0,46481.0,54840.57142857143,11669.618057976446
2021-02-07,United_States,44338,6,2,normal,34690.0,54007.0,53459.28571428572,12337.837651094476
2021-02-08,United_States,70089,0,2,normal,44338.0,48614.0,56527.142857142855,13543.275076934899
2021-02-09,United_States,59077,1,2,normal,70089.0,57540.0,56746.71428571428,13574.855489891253
2021-02-10,United_States,73769,2,2,normal,59077.0,52611.0,59769.28571428572,14800.69098290449
2021-02-11,United_States,58557,3,2,normal,73769.0,67269.0,58524.71428571428,14426.503026424334
2021-02-12,United_States,52383,4,2,normal,58557.0,69153.0,56129.0,13743.65311698466
2021-02-13,United_States,38073,5,2,declining,52383.0,34690.0,56612.28571428572,12897.55445442135
2021-02-14,United_States,40777,6,2,normal,38073.0,44338.0,56103.57142857143,13517.692836392229
2021-02-15,United_States,61285,0,2,normal,40777.0,70089.0,54845.857142857145,12359.5455071317
2021-02-16,United_States,61578,1,2,normal,61285.0,59077.0,55203.142857142855,12537.116872558567
2021-02-17,United_States,49588,2,2,normal,61578.0,73769.0,51748.71428571428,9542.737530259916
2021-02-18,United_States,65201,3,2,normal,49588.0,58557.0,52697.857142857145,10604.151457936632
2021-02-19,United_States,66541,4,2,normal,65201.0,52383.0,54720.42857142857,11815.146153097297
2021-02-20,United_States,41805,5,2,normal,66541.0,38073.0,55253.57142857143,10994.451628846698
2021-02-21,United_States,46183,6,2,normal,41805.0,40777.0,56025.857142857145,9948.173775934587
2021-02-22,United_States,42924,0,2,normal,46183.0,61285.0,53402.857142857145,10720.97743411763
2021-02-23,United_States,73865,1,2,normal,42924.0,61578.0,55158.142857142855,13037.991133971751
2021-02-24,United_States,50290,2,2,normal,73865.0,49588.0,55258.42857142857,12990.61969085321
2021-02-25,United_States,74547,3,2,normal,50290.0,65201.0,56593.57142857143,14567.39061348038
2021-02-26,United_States,73375,4,2,normal,74547.0,66541.0,57569.857142857145,15541.590914152228
2021-02-27,United_States,49371,5,2,normal,73375.0,41805.0,58650.71428571428,14489.99115153044
2021-02-28,United_States,34839,6,2,declining,49371.0,46183.0,57030.142857142855,16597.83689148054
2021-03-01,United_States,49528,0,3,normal,34839.0,42924.0,57973.57142857143,15832.443566478176
2021-03-02,United_States,64097,1,3,normal,49528.0,73865.0,56578.142857142855,14579.24292077127
2021-03-03,United_States,61582,2,3,normal,64097.0,50290.0,58191.28571428572,14391.016766421699
2021-03-04,United_States,70528,3,3,normal,61582.0,74547.0,57617.142857142855,13692.977706700336
2021-03-05,United_States,47414,4,3,normal,70528.0,73375.0,53908.42857142857,12141.512547964658
2021-03-06,United_States,43740,5,3,normal,47414.0,49371.0,53104.0,12667.391904676708
2021-03-07,United_States,53744,6,3,normal,43740.0,34839.0,55804.71428571428,9819.36248294311
2021-03-08,United_States,51419,0,3,normal,53744.0,49528.0,56074.857142857145,9642.318055125157
2021-03-09,United_States,66060,1,3,normal,51419.0,64097.0,56355.28571428572,9938.507646427472
2021-03-10,United_States,55012,2,3,normal,66060.0,61582.0,55416.71428571428,9669.221490797352
2021-03-11,United_States,54775,3,3,normal,55012.0,70528.0,53166.28571428572,7042.406139814539
2021-03-12,United_States,55759,4,3,normal,54775.0,47414.0,54358.42857142857,6598.7100976162865
2021-03-13,United_States,31897,5,3,declining,55759.0,43740.0,52666.57142857143,10271.205168774008
2021-03-14,United_States,41868,6,3,normal,31897.0,53744.0,50970.0,11017.302634190262
2021-03-15,United_States,72844,0,3,normal,41868.0,51419.0,54030.71428571428,13789.97350389396
2021-03-16,United_States,63602,1,3,normal,72844.0,66060.0,53679.57142857143,13459.958529618503
2021-03-17,United_States,62260,2,3,normal,63602.0,55012.0,54715.0,13852.596050319793
2021-03-18,United_States,60796,3,3,normal,62260.0,54775.0,55575.142857142855,14042.56947556937
2021-03-19,United_States,70979,4,3,normal,60796.0,55759.0,57749.42857142857,15205.892102045496
2021-03-20,United_States,37230,5,3,declining,70979.0,31897.0,58511.28571428572,13759.547166898234
2021-03-21,United_States,44060,6,3,normal,37230.0,41868.0,58824.42857142857,13336.073383335748
2021-03-22,United_States,71634,0,3,normal,44060.0,72844.0,58651.57142857143,13130.325584401284
2021-03-23,United_States,55218,1,3,normal,71634.0,63602.0,57453.857142857145,12985.07946874126
2021-03-24,United_States,61330,2,3,normal,55218.0,62260.0,57321.0,12932.360251194237
2021-03-25,United_States,56750,3,3,normal,61330.0,60796.0,56743.0,12841.258232743474
2021-03-26,United_States,62520,4,3,normal,56750.0,70979.0,55534.57142857143,11618.05644757546
2021-03-27,United_States,31265,5,3,declining,62520.0,37230.0,54682.42857142857,13283.744098924684
2021-03-28,United_States,39667,6,3,normal,31265.0,44060.0,54054.857142857145,13955.986343126235
2021-03-29,United_States,66803,0,3,normal,39667.0,71634.0,53364.71428571428,13030.554678834567
2021-03-30,United_States,59486,1,3,normal,66803.0,55218.0,53974.42857142857,13230.050023301113
2021-03-31,United_States,58102,2,3,normal,59486.0,61330.0,53513.28571428572,12984.921944500247
2021-04-01,United_States,62913,3,4,normal,58102.0,56750.0,54393.71428571428,13441.858846085886
2021-04-02,United_States,73507,4,4,normal,62913.0,62520.0,55963.28571428572,15089.387581059433
2021-04-03,United_States,38244,5,4,declining,73507.0,31265.0,56960.28571428572,13311.319815784505
2021-04-04,United_States,38775,6,4,normal,38244.0,39667.0,56832.857142857145,13507.285878722114
2021-04-05,United_States,77770,0,4,normal,38775.0,66803.0,58399.57142857143,15364.779408950728
2021-04-06,United_States,63828,1,4,normal,77770.0,59486.0,59019.857142857145,15502.972332519306
2021-04-07,United_States,76226,2,4,normal,63828.0,58102.0,61609.0,16784.59696666367
2021-04-08,United_States,74750,3,4,normal,76226.0,62913.0,63300.0,17518.1109617067
2021-04-09,United_States,48905,4,4,normal,74750.0,73507.0,59785.42857142857,17596.746667657524
2021-04-10,United_States,44121,5,4,normal,48905.0,38244.0,60625.0,16503.938802601093
2021-04-11,United_States,39056,6,4,declining,44121.0,38775.0,60665.142857142855,16442.161034249493
2021-04-12,United_States,64704,0,4,normal,39056.0,77770.0,58798.57142857143,14840.347950291338
2021-04-13,United_States,62337,1,4,normal,64704.0,63828.0,58585.57142857143,14766.647699654663
2021-04-14,United_States,58294,2,4,normal,62337.0,76226.0,56023.857142857145,12591.577468405589
2021-04-15,United_States,52833,3,4,normal,58294.0,74750.0,52892.857142857145,9505.945112201773
2021-04-16,United_States,49134,4,4,normal,52833.0,48905.0,52925.57142857143,9490.314937822133
2021-04-17,United_States,50533,5,4,normal,49134.0,44121.0,53841.57142857143,8781.865725405385
2021-04-18,United_States,40330,6,4,normal,50533.0,39056.0,54023.57142857143,8430.545313662487
2021-04-19,United_States,63361,0,4,normal,40330.0,64704.0,53831.71428571428,8157.848158149967
2021-04-20,United_States,67315,1,4,normal,63361.0,62337.0,54542.857142857145,9176.255217109321
2021-04-21,United_States,54417,2,4,normal,67315.0,58294.0,53989.0,9027.914321702563
2021-04-22,United_States,60122,3,4,normal,54417.0,52833.0,55030.28571428572,9288.943637721359
2021-04-23,United_States,60570,4,4,normal,60122.0,49134.0,56664.0,9082.455027872995
2021-04-24,United_States,35309,5,4,declining,60570.0,50533.0,54489.142857142855,12112.547040549565
2021-04-25,United_States,48469,6,4,normal,35309.0,40330.0,55651.857142857145,10851.883376148398
2021-04-26,United_States,64127,0,4,normal,48469.0,63361.0,55761.28571428572,10946.031072406902
2021-04-27,United_States,55042,1,4,normal,64127.0,67315.0,54008.0,9698.836356319705
2021-04-28,United_States,65459,2,4,normal,55042.0,54417.0,55585.42857142857,10629.712395876466
2021-04-29,United_States,74906,3,4,normal,65459.0,60122.0,57697.42857142857,12906.231735834039
